"generated_at","topic_id","id.dataset","id.ressource","title.ressource","format.ressource","url.ressource","created_at.ressource","last_modified.ressource","column_name","column_datatype","python_type","score","nb_distinct","nb_missing_values","top_1","top_2","top_3"
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","64d30fc7a4b93f07e39f7201","1fc3004e-2696-4c6e-a364-cba782fd0a09","VI-FEVRIER-2026.csv","csv","https://static.data.gouv.fr/resources/veille-internationale-du-ministere-de-la-culture/20260317-124458/veille-internationale.csv","2026-03-16T09:40:09.703000+00:00","2026-03-17T12:45:06.916000+00:00","Numéro (Mois de parution)","string","string","1.0","1","0","2026-02","",""
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","64d30fc7a4b93f07e39f7201","1fc3004e-2696-4c6e-a364-cba782fd0a09","VI-FEVRIER-2026.csv","csv","https://static.data.gouv.fr/resources/veille-internationale-du-ministere-de-la-culture/20260317-124458/veille-internationale.csv","2026-03-16T09:40:09.703000+00:00","2026-03-17T12:45:06.916000+00:00","Secteurs","string","string","1.0","9","0","Patrimoine","Industries culturelles","Diplomatie et coopération"
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","64d30fc7a4b93f07e39f7201","1fc3004e-2696-4c6e-a364-cba782fd0a09","VI-FEVRIER-2026.csv","csv","https://static.data.gouv.fr/resources/veille-internationale-du-ministere-de-la-culture/20260317-124458/veille-internationale.csv","2026-03-16T09:40:09.703000+00:00","2026-03-17T12:45:06.916000+00:00","Thématiques","string","string","1.0","723","34","diplomatie et coopération culturelle","patrimoine,monuments et sites historiques","patrimoine"
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","64d30fc7a4b93f07e39f7201","1fc3004e-2696-4c6e-a364-cba782fd0a09","VI-FEVRIER-2026.csv","csv","https://static.data.gouv.fr/resources/veille-internationale-du-ministere-de-la-culture/20260317-124458/veille-internationale.csv","2026-03-16T09:40:09.703000+00:00","2026-03-17T12:45:06.916000+00:00","Organismes","string","string","1.0","5","1198","UNESCO","Organisation Internationale de la Francophonie (OIF)","Union européenne (UE)"
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","64d30fc7a4b93f07e39f7201","1fc3004e-2696-4c6e-a364-cba782fd0a09","VI-FEVRIER-2026.csv","csv","https://static.data.gouv.fr/resources/veille-internationale-du-ministere-de-la-culture/20260317-124458/veille-internationale.csv","2026-03-16T09:40:09.703000+00:00","2026-03-17T12:45:06.916000+00:00","Pays","pays","string","1.4432176656151419","147","0","Royaume-Uni","Inde","Etats-Unis"
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","64d30fc7a4b93f07e39f7201","1fc3004e-2696-4c6e-a364-cba782fd0a09","VI-FEVRIER-2026.csv","csv","https://static.data.gouv.fr/resources/veille-internationale-du-ministere-de-la-culture/20260317-124458/veille-internationale.csv","2026-03-16T09:40:09.703000+00:00","2026-03-17T12:45:06.916000+00:00","geo_point_2d","latlon_wgs","string","1.25","141","2","47.98050939673976, -5.863100155463127","22.887668145699653, 79.60681774087888","45.666685513885966, -112.44547810718457"
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","6545c1e0bcab951e5a4090dd","4b6182c9-1989-456f-925c-d98bd363cee7","frequentation-des-monuments-nationaux.csv","csv","https://static.data.gouv.fr/resources/frequentation-des-monuments-nationaux/20250827-135424/frequentation-des-monuments-nationaux.csv","2023-11-04T04:00:32.193000+00:00","2025-08-27T13:54:25.198000+00:00","Année","year","string","1.5","4","0","2019","2020","2021"
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","6545c1e0bcab951e5a4090dd","4b6182c9-1989-456f-925c-d98bd363cee7","frequentation-des-monuments-nationaux.csv","csv","https://static.data.gouv.fr/resources/frequentation-des-monuments-nationaux/20250827-135424/frequentation-des-monuments-nationaux.csv","2023-11-04T04:00:32.193000+00:00","2025-08-27T13:54:25.198000+00:00","Région","string","string","1.0","12","0","Île-de-France","Provence-Alpes- Côte d’Azur","Occitanie"
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","6545c1e0bcab951e5a4090dd","4b6182c9-1989-456f-925c-d98bd363cee7","frequentation-des-monuments-nationaux.csv","csv","https://static.data.gouv.fr/resources/frequentation-des-monuments-nationaux/20250827-135424/frequentation-des-monuments-nationaux.csv","2023-11-04T04:00:32.193000+00:00","2025-08-27T13:54:25.198000+00:00","Code Insee région","code_region","string","1.5","12","0","11","93","76"
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","6545c1e0bcab951e5a4090dd","4b6182c9-1989-456f-925c-d98bd363cee7","frequentation-des-monuments-nationaux.csv","csv","https://static.data.gouv.fr/resources/frequentation-des-monuments-nationaux/20250827-135424/frequentation-des-monuments-nationaux.csv","2023-11-04T04:00:32.193000+00:00","2025-08-27T13:54:25.198000+00:00","Département","departement","string","1.5","52","0","Paris","Bouches-du-Rhône","Alpes-Maritimes"
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","6545c1e0bcab951e5a4090dd","4b6182c9-1989-456f-925c-d98bd363cee7","frequentation-des-monuments-nationaux.csv","csv","https://static.data.gouv.fr/resources/frequentation-des-monuments-nationaux/20250827-135424/frequentation-des-monuments-nationaux.csv","2023-11-04T04:00:32.193000+00:00","2025-08-27T13:54:25.198000+00:00","Code Insee commune","code_commune_insee","string","1.5","85","0","75056","51454","18033"
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","6545c1e0bcab951e5a4090dd","4b6182c9-1989-456f-925c-d98bd363cee7","frequentation-des-monuments-nationaux.csv","csv","https://static.data.gouv.fr/resources/frequentation-des-monuments-nationaux/20250827-135424/frequentation-des-monuments-nationaux.csv","2023-11-04T04:00:32.193000+00:00","2025-08-27T13:54:25.198000+00:00","Libellé géographique commune","commune","string","1.2373737373737375","85","0","Paris","Reims","Bourges"
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","6545c1e0bcab951e5a4090dd","4b6182c9-1989-456f-925c-d98bd363cee7","frequentation-des-monuments-nationaux.csv","csv","https://static.data.gouv.fr/resources/frequentation-des-monuments-nationaux/20250827-135424/frequentation-des-monuments-nationaux.csv","2023-11-04T04:00:32.193000+00:00","2025-08-27T13:54:25.198000+00:00","Nom de l'établissement","string","string","1.0","99","0","Ensemble cathédrale du Puy-en-Velay","Tours de la cathédrale Notre-Dame de Paris","Château de Bouges"
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","6545c1e0bcab951e5a4090dd","4b6182c9-1989-456f-925c-d98bd363cee7","frequentation-des-monuments-nationaux.csv","csv","https://static.data.gouv.fr/resources/frequentation-des-monuments-nationaux/20250827-135424/frequentation-des-monuments-nationaux.csv","2023-11-04T04:00:32.193000+00:00","2025-08-27T13:54:25.198000+00:00","Gratuit","float","float","1.0","322","0","0.0","3320.0","1640.0"
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","6545c1e0bcab951e5a4090dd","4b6182c9-1989-456f-925c-d98bd363cee7","frequentation-des-monuments-nationaux.csv","csv","https://static.data.gouv.fr/resources/frequentation-des-monuments-nationaux/20250827-135424/frequentation-des-monuments-nationaux.csv","2023-11-04T04:00:32.193000+00:00","2025-08-27T13:54:25.198000+00:00","Payant","float","float","1.0","332","0","0.0","2390.0","2540.0"
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","6545c1e0bcab951e5a4090dd","4b6182c9-1989-456f-925c-d98bd363cee7","frequentation-des-monuments-nationaux.csv","csv","https://static.data.gouv.fr/resources/frequentation-des-monuments-nationaux/20250827-135424/frequentation-des-monuments-nationaux.csv","2023-11-04T04:00:32.193000+00:00","2025-08-27T13:54:25.198000+00:00","Total","float","float","1.0","343","0","0.0","30.0","7430.0"
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","6545c1e0bcab951e5a4090dd","4b6182c9-1989-456f-925c-d98bd363cee7","frequentation-des-monuments-nationaux.csv","csv","https://static.data.gouv.fr/resources/frequentation-des-monuments-nationaux/20250827-135424/frequentation-des-monuments-nationaux.csv","2023-11-04T04:00:32.193000+00:00","2025-08-27T13:54:25.198000+00:00","Code Insee département","code_departement","string","1.25","52","0","75","13","06"
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","67f7424b137aad8bcb9ac731","cc51d662-d0e0-4a84-bca0-bd26c643b879","sibil-systeme-d-information-billetterie.csv","csv","https://ministere-culture.s3.sbg.io.cloud.ovh.net/SIBIL/Export_SIBIL_datagouv.csv","2025-04-10T04:00:11.075000+00:00","2026-06-21T15:03:39+00:00","declaration_creation","date","date","1.0","751","0","15-04-2026","15-04-2025","15-10-2024"
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","67f7424b137aad8bcb9ac731","cc51d662-d0e0-4a84-bca0-bd26c643b879","sibil-systeme-d-information-billetterie.csv","csv","https://ministere-culture.s3.sbg.io.cloud.ovh.net/SIBIL/Export_SIBIL_datagouv.csv","2025-04-10T04:00:11.075000+00:00","2026-06-21T15:03:39+00:00","declaration_modification","date","date","1.0","732","0","15-04-2026","15-04-2025","15-10-2024"
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","67f7424b137aad8bcb9ac731","cc51d662-d0e0-4a84-bca0-bd26c643b879","sibil-systeme-d-information-billetterie.csv","csv","https://ministere-culture.s3.sbg.io.cloud.ovh.net/SIBIL/Export_SIBIL_datagouv.csv","2025-04-10T04:00:11.075000+00:00","2026-06-21T15:03:39+00:00","declarant_ID_sibil","int","int","1.0","4255","0","1095","2919","1096"
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","67f7424b137aad8bcb9ac731","cc51d662-d0e0-4a84-bca0-bd26c643b879","sibil-systeme-d-information-billetterie.csv","csv","https://ministere-culture.s3.sbg.io.cloud.ovh.net/SIBIL/Export_SIBIL_datagouv.csv","2025-04-10T04:00:11.075000+00:00","2026-06-21T15:03:39+00:00","declarant_nom","string","string","1.0","0","0","","",""
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","67f7424b137aad8bcb9ac731","cc51d662-d0e0-4a84-bca0-bd26c643b879","sibil-systeme-d-information-billetterie.csv","csv","https://ministere-culture.s3.sbg.io.cloud.ovh.net/SIBIL/Export_SIBIL_datagouv.csv","2025-04-10T04:00:11.075000+00:00","2026-06-21T15:03:39+00:00","declarant_nom_usuel","string","string","1.0","0","0","","",""
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","67f7424b137aad8bcb9ac731","cc51d662-d0e0-4a84-bca0-bd26c643b879","sibil-systeme-d-information-billetterie.csv","csv","https://ministere-culture.s3.sbg.io.cloud.ovh.net/SIBIL/Export_SIBIL_datagouv.csv","2025-04-10T04:00:11.075000+00:00","2026-06-21T15:03:39+00:00","declarant_statut","string","string","1.0","0","0","","",""
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","67f7424b137aad8bcb9ac731","cc51d662-d0e0-4a84-bca0-bd26c643b879","sibil-systeme-d-information-billetterie.csv","csv","https://ministere-culture.s3.sbg.io.cloud.ovh.net/SIBIL/Export_SIBIL_datagouv.csv","2025-04-10T04:00:11.075000+00:00","2026-06-21T15:03:39+00:00","demandeur_ID_sibil","int","int","1.0","4827","0","2406","5231","2611"
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","67f7424b137aad8bcb9ac731","cc51d662-d0e0-4a84-bca0-bd26c643b879","sibil-systeme-d-information-billetterie.csv","csv","https://ministere-culture.s3.sbg.io.cloud.ovh.net/SIBIL/Export_SIBIL_datagouv.csv","2025-04-10T04:00:11.075000+00:00","2026-06-21T15:03:39+00:00","demandeur_role","string","string","1.0","0","0","","",""
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","67f7424b137aad8bcb9ac731","cc51d662-d0e0-4a84-bca0-bd26c643b879","sibil-systeme-d-information-billetterie.csv","csv","https://ministere-culture.s3.sbg.io.cloud.ovh.net/SIBIL/Export_SIBIL_datagouv.csv","2025-04-10T04:00:11.075000+00:00","2026-06-21T15:03:39+00:00","declarant_siret","siret","string","1.25","4255","0","49246016700025","83469070300014","41183507700016"
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","67f7424b137aad8bcb9ac731","cc51d662-d0e0-4a84-bca0-bd26c643b879","sibil-systeme-d-information-billetterie.csv","csv","https://ministere-culture.s3.sbg.io.cloud.ovh.net/SIBIL/Export_SIBIL_datagouv.csv","2025-04-10T04:00:11.075000+00:00","2026-06-21T15:03:39+00:00","declarant_code_postal","code_postal","string","1.2499980208333334","1867","0","75018","75011","75004"
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","67f7424b137aad8bcb9ac731","cc51d662-d0e0-4a84-bca0-bd26c643b879","sibil-systeme-d-information-billetterie.csv","csv","https://ministere-culture.s3.sbg.io.cloud.ovh.net/SIBIL/Export_SIBIL_datagouv.csv","2025-04-10T04:00:11.075000+00:00","2026-06-21T15:03:39+00:00","declarant_ville","string","string","1.0","0","0","","",""
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","67f7424b137aad8bcb9ac731","cc51d662-d0e0-4a84-bca0-bd26c643b879","sibil-systeme-d-information-billetterie.csv","csv","https://ministere-culture.s3.sbg.io.cloud.ovh.net/SIBIL/Export_SIBIL_datagouv.csv","2025-04-10T04:00:11.075000+00:00","2026-06-21T15:03:39+00:00","declarant_departement","departement","string","1.1651347877105895","101","2.0","Paris","Rhône","Loire-Atlantique"
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","67f7424b137aad8bcb9ac731","cc51d662-d0e0-4a84-bca0-bd26c643b879","sibil-systeme-d-information-billetterie.csv","csv","https://ministere-culture.s3.sbg.io.cloud.ovh.net/SIBIL/Export_SIBIL_datagouv.csv","2025-04-10T04:00:11.075000+00:00","2026-06-21T15:03:39+00:00","declarant_region","string","string","1.0","0","0","","",""
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","67f7424b137aad8bcb9ac731","cc51d662-d0e0-4a84-bca0-bd26c643b879","sibil-systeme-d-information-billetterie.csv","csv","https://ministere-culture.s3.sbg.io.cloud.ovh.net/SIBIL/Export_SIBIL_datagouv.csv","2025-04-10T04:00:11.075000+00:00","2026-06-21T15:03:39+00:00","declarant_numero_dossier","string","string","1.0","0","0","","",""
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","67f7424b137aad8bcb9ac731","cc51d662-d0e0-4a84-bca0-bd26c643b879","sibil-systeme-d-information-billetterie.csv","csv","https://ministere-culture.s3.sbg.io.cloud.ovh.net/SIBIL/Export_SIBIL_datagouv.csv","2025-04-10T04:00:11.075000+00:00","2026-06-21T15:03:39+00:00","declarant_numero_licence","string","string","1.0","0","0","","",""
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","67f7424b137aad8bcb9ac731","cc51d662-d0e0-4a84-bca0-bd26c643b879","sibil-systeme-d-information-billetterie.csv","csv","https://ministere-culture.s3.sbg.io.cloud.ovh.net/SIBIL/Export_SIBIL_datagouv.csv","2025-04-10T04:00:11.075000+00:00","2026-06-21T15:03:39+00:00","declaration_ID_sibil","int","int","1.0","196597","0","232387","467597","467588"
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","67f7424b137aad8bcb9ac731","cc51d662-d0e0-4a84-bca0-bd26c643b879","sibil-systeme-d-information-billetterie.csv","csv","https://ministere-culture.s3.sbg.io.cloud.ovh.net/SIBIL/Export_SIBIL_datagouv.csv","2025-04-10T04:00:11.075000+00:00","2026-06-21T15:03:39+00:00","declaration_ID_externe","string","string","1.0","0","0","","",""
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","67f7424b137aad8bcb9ac731","cc51d662-d0e0-4a84-bca0-bd26c643b879","sibil-systeme-d-information-billetterie.csv","csv","https://ministere-culture.s3.sbg.io.cloud.ovh.net/SIBIL/Export_SIBIL_datagouv.csv","2025-04-10T04:00:11.075000+00:00","2026-06-21T15:03:39+00:00","declaration_date_representation","date","date","1.25","731","55.0","14-11-2025","15-11-2025","10-10-2025"
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","67f7424b137aad8bcb9ac731","cc51d662-d0e0-4a84-bca0-bd26c643b879","sibil-systeme-d-information-billetterie.csv","csv","https://ministere-culture.s3.sbg.io.cloud.ovh.net/SIBIL/Export_SIBIL_datagouv.csv","2025-04-10T04:00:11.075000+00:00","2026-06-21T15:03:39+00:00","declaration_statut","string","string","1.0","0","0","","",""
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","67f7424b137aad8bcb9ac731","cc51d662-d0e0-4a84-bca0-bd26c643b879","sibil-systeme-d-information-billetterie.csv","csv","https://ministere-culture.s3.sbg.io.cloud.ovh.net/SIBIL/Export_SIBIL_datagouv.csv","2025-04-10T04:00:11.075000+00:00","2026-06-21T15:03:39+00:00","declaration_cause_erreur","string","string","1.0","0","0","","",""
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","67f7424b137aad8bcb9ac731","cc51d662-d0e0-4a84-bca0-bd26c643b879","sibil-systeme-d-information-billetterie.csv","csv","https://ministere-culture.s3.sbg.io.cloud.ovh.net/SIBIL/Export_SIBIL_datagouv.csv","2025-04-10T04:00:11.075000+00:00","2026-06-21T15:03:39+00:00","declaration_gestionnaires_multiples","booleen","bool","1.0","2","0","false","true",""
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","67f7424b137aad8bcb9ac731","cc51d662-d0e0-4a84-bca0-bd26c643b879","sibil-systeme-d-information-billetterie.csv","csv","https://ministere-culture.s3.sbg.io.cloud.ovh.net/SIBIL/Export_SIBIL_datagouv.csv","2025-04-10T04:00:11.075000+00:00","2026-06-21T15:03:39+00:00","festival_ID_parent_sibil","int","int","1.0","272","193213.0","499","441","2656"
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","67f7424b137aad8bcb9ac731","cc51d662-d0e0-4a84-bca0-bd26c643b879","sibil-systeme-d-information-billetterie.csv","csv","https://ministere-culture.s3.sbg.io.cloud.ovh.net/SIBIL/Export_SIBIL_datagouv.csv","2025-04-10T04:00:11.075000+00:00","2026-06-21T15:03:39+00:00","festival_nom_parent","string","string","1.0","0","0","","",""
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","67f7424b137aad8bcb9ac731","cc51d662-d0e0-4a84-bca0-bd26c643b879","sibil-systeme-d-information-billetterie.csv","csv","https://ministere-culture.s3.sbg.io.cloud.ovh.net/SIBIL/Export_SIBIL_datagouv.csv","2025-04-10T04:00:11.075000+00:00","2026-06-21T15:03:39+00:00","festival_ID_sibil","int","int","1.0","2491","175689.0","499","4612","2646"
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","67f7424b137aad8bcb9ac731","cc51d662-d0e0-4a84-bca0-bd26c643b879","sibil-systeme-d-information-billetterie.csv","csv","https://ministere-culture.s3.sbg.io.cloud.ovh.net/SIBIL/Export_SIBIL_datagouv.csv","2025-04-10T04:00:11.075000+00:00","2026-06-21T15:03:39+00:00","festival_nom","string","string","1.0","0","0","","",""
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","67f7424b137aad8bcb9ac731","cc51d662-d0e0-4a84-bca0-bd26c643b879","sibil-systeme-d-information-billetterie.csv","csv","https://ministere-culture.s3.sbg.io.cloud.ovh.net/SIBIL/Export_SIBIL_datagouv.csv","2025-04-10T04:00:11.075000+00:00","2026-06-21T15:03:39+00:00","festival_ville","commune","string","1.2113106035905632","1187","175689.0","AVIGNON","PARIS","MARSEILLE"
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","67f7424b137aad8bcb9ac731","cc51d662-d0e0-4a84-bca0-bd26c643b879","sibil-systeme-d-information-billetterie.csv","csv","https://ministere-culture.s3.sbg.io.cloud.ovh.net/SIBIL/Export_SIBIL_datagouv.csv","2025-04-10T04:00:11.075000+00:00","2026-06-21T15:03:39+00:00","festival_code_postal","code_postal","string","1.249966451988196","1158","175689.0","84000","30400","31000"
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","67f7424b137aad8bcb9ac731","cc51d662-d0e0-4a84-bca0-bd26c643b879","sibil-systeme-d-information-billetterie.csv","csv","https://ministere-culture.s3.sbg.io.cloud.ovh.net/SIBIL/Export_SIBIL_datagouv.csv","2025-04-10T04:00:11.075000+00:00","2026-06-21T15:03:39+00:00","festival_date_creation","date","date","1.25","1083","175689.0","27-06-2018","08-10-2018","31-07-2025"
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","67f7424b137aad8bcb9ac731","cc51d662-d0e0-4a84-bca0-bd26c643b879","sibil-systeme-d-information-billetterie.csv","csv","https://ministere-culture.s3.sbg.io.cloud.ovh.net/SIBIL/Export_SIBIL_datagouv.csv","2025-04-10T04:00:11.075000+00:00","2026-06-21T15:03:39+00:00","festival_statut","string","string","1.0","0","0","","",""
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","67f7424b137aad8bcb9ac731","cc51d662-d0e0-4a84-bca0-bd26c643b879","sibil-systeme-d-information-billetterie.csv","csv","https://ministere-culture.s3.sbg.io.cloud.ovh.net/SIBIL/Export_SIBIL_datagouv.csv","2025-04-10T04:00:11.075000+00:00","2026-06-21T15:03:39+00:00","festival_contributeur_ID_sibil","int","int","1.0","1715","177728.0","209","89","6455"
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","67f7424b137aad8bcb9ac731","cc51d662-d0e0-4a84-bca0-bd26c643b879","sibil-systeme-d-information-billetterie.csv","csv","https://ministere-culture.s3.sbg.io.cloud.ovh.net/SIBIL/Export_SIBIL_datagouv.csv","2025-04-10T04:00:11.075000+00:00","2026-06-21T15:03:39+00:00","festival_validateur_ID_sibil","int","int","1.0","5","192379","89","5238","5239"
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","67f7424b137aad8bcb9ac731","cc51d662-d0e0-4a84-bca0-bd26c643b879","sibil-systeme-d-information-billetterie.csv","csv","https://ministere-culture.s3.sbg.io.cloud.ovh.net/SIBIL/Export_SIBIL_datagouv.csv","2025-04-10T04:00:11.075000+00:00","2026-06-21T15:03:39+00:00","festival_cause_erreur_adresse","string","string","1.0","0","0","","",""
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","67f7424b137aad8bcb9ac731","cc51d662-d0e0-4a84-bca0-bd26c643b879","sibil-systeme-d-information-billetterie.csv","csv","https://ministere-culture.s3.sbg.io.cloud.ovh.net/SIBIL/Export_SIBIL_datagouv.csv","2025-04-10T04:00:11.075000+00:00","2026-06-21T15:03:39+00:00","lieu_ID_parent_sibil","int","int","1.0","1424","160409.0","2985","72","3889"
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","67f7424b137aad8bcb9ac731","cc51d662-d0e0-4a84-bca0-bd26c643b879","sibil-systeme-d-information-billetterie.csv","csv","https://ministere-culture.s3.sbg.io.cloud.ovh.net/SIBIL/Export_SIBIL_datagouv.csv","2025-04-10T04:00:11.075000+00:00","2026-06-21T15:03:39+00:00","lieu_nom_parent","string","string","1.0","0","0","","",""
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","67f7424b137aad8bcb9ac731","cc51d662-d0e0-4a84-bca0-bd26c643b879","sibil-systeme-d-information-billetterie.csv","csv","https://ministere-culture.s3.sbg.io.cloud.ovh.net/SIBIL/Export_SIBIL_datagouv.csv","2025-04-10T04:00:11.075000+00:00","2026-06-21T15:03:39+00:00","lieu_ID_sibil","int","int","1.0","14316","276.0","2256","10279","18214"
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","67f7424b137aad8bcb9ac731","cc51d662-d0e0-4a84-bca0-bd26c643b879","sibil-systeme-d-information-billetterie.csv","csv","https://ministere-culture.s3.sbg.io.cloud.ovh.net/SIBIL/Export_SIBIL_datagouv.csv","2025-04-10T04:00:11.075000+00:00","2026-06-21T15:03:39+00:00","lieu_nom","string","string","1.0","0","0","","",""
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","67f7424b137aad8bcb9ac731","cc51d662-d0e0-4a84-bca0-bd26c643b879","sibil-systeme-d-information-billetterie.csv","csv","https://ministere-culture.s3.sbg.io.cloud.ovh.net/SIBIL/Export_SIBIL_datagouv.csv","2025-04-10T04:00:11.075000+00:00","2026-06-21T15:03:39+00:00","lieu_nom_usuel","string","string","1.0","0","0","","",""
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","67f7424b137aad8bcb9ac731","cc51d662-d0e0-4a84-bca0-bd26c643b879","sibil-systeme-d-information-billetterie.csv","csv","https://ministere-culture.s3.sbg.io.cloud.ovh.net/SIBIL/Export_SIBIL_datagouv.csv","2025-04-10T04:00:11.075000+00:00","2026-06-21T15:03:39+00:00","lieu_adresse","adresse","string","1.1955214992187617","11394","280.0","7  RUE  STE CROIX BRETONNERIE","8B RUE DE L'ARRIVÉE","37 RUE QUINCAMPOIX"
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","67f7424b137aad8bcb9ac731","cc51d662-d0e0-4a84-bca0-bd26c643b879","sibil-systeme-d-information-billetterie.csv","csv","https://ministere-culture.s3.sbg.io.cloud.ovh.net/SIBIL/Export_SIBIL_datagouv.csv","2025-04-10T04:00:11.075000+00:00","2026-06-21T15:03:39+00:00","lieu_code_postal","code_postal","string","1.2328597736713247","3596","276.0","75004","75011","75018"
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","67f7424b137aad8bcb9ac731","cc51d662-d0e0-4a84-bca0-bd26c643b879","sibil-systeme-d-information-billetterie.csv","csv","https://ministere-culture.s3.sbg.io.cloud.ovh.net/SIBIL/Export_SIBIL_datagouv.csv","2025-04-10T04:00:11.075000+00:00","2026-06-21T15:03:39+00:00","lieu_ville","commune","string","1.0563516658364862","5758","276.0","PARIS","AVIGNON","NANTES"
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","67f7424b137aad8bcb9ac731","cc51d662-d0e0-4a84-bca0-bd26c643b879","sibil-systeme-d-information-billetterie.csv","csv","https://ministere-culture.s3.sbg.io.cloud.ovh.net/SIBIL/Export_SIBIL_datagouv.csv","2025-04-10T04:00:11.075000+00:00","2026-06-21T15:03:39+00:00","lieu_siret","siret","string","1.2487358621500169","1686","123333.0","49246016700025","57221460900016","80945609800015"
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","67f7424b137aad8bcb9ac731","cc51d662-d0e0-4a84-bca0-bd26c643b879","sibil-systeme-d-information-billetterie.csv","csv","https://ministere-culture.s3.sbg.io.cloud.ovh.net/SIBIL/Export_SIBIL_datagouv.csv","2025-04-10T04:00:11.075000+00:00","2026-06-21T15:03:39+00:00","lieu_departement_code","code_departement","string","1.25","99","694","75","69","44"
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","67f7424b137aad8bcb9ac731","cc51d662-d0e0-4a84-bca0-bd26c643b879","sibil-systeme-d-information-billetterie.csv","csv","https://ministere-culture.s3.sbg.io.cloud.ovh.net/SIBIL/Export_SIBIL_datagouv.csv","2025-04-10T04:00:11.075000+00:00","2026-06-21T15:03:39+00:00","lieu_departement_nom","departement","string","1.1608054878337182","99","694","Paris","Rhône","Loire-Atlantique"
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","67f7424b137aad8bcb9ac731","cc51d662-d0e0-4a84-bca0-bd26c643b879","sibil-systeme-d-information-billetterie.csv","csv","https://ministere-culture.s3.sbg.io.cloud.ovh.net/SIBIL/Export_SIBIL_datagouv.csv","2025-04-10T04:00:11.075000+00:00","2026-06-21T15:03:39+00:00","lieu_date_creation","date","date","1.25","2026","276.0","27-06-2018","02-01-2020","10-06-2021"
"2026-06-22T09:46:20.461788+00:00","univers-culture-deps","67f7424b137aad8bcb9ac731","cc51d662-d0e0-4a84-bca0-bd26c643b879","sibil-systeme-d-information-billetterie.csv","csv","https://ministere-culture.s3.sbg.io.cloud.ovh.net/SIBIL/Export_SIBIL_datagouv.csv","2025-04-10T04:00:11.075000+00:00","2026-06-21T15:03:39+00:00","lieu_statut","string","string","1.0","0","0","","",""
